,path,source,source_id,target,target_id,is_test
9759,n03481172/ILSVRC2012_val_00009914.JPEG,hammer,587,plunger,731,True
9790,n03481172/ILSVRC2012_val_00041876.JPEG,hammer,587,plunger,731,True
10660,n03954731/ILSVRC2012_val_00006877.JPEG,plane,726,plunger,731,True
9556,n03417042/ILSVRC2012_val_00006234.JPEG,garbage truck,569,police van,734,True
11010,n04146614/ILSVRC2012_val_00010117.JPEG,school bus,779,police van,734,True
10564,n03930630/ILSVRC2012_val_00017360.JPEG,pickup,717,police van,734,True
10576,n03930630/ILSVRC2012_val_00026743.JPEG,pickup,717,police van,734,True
13096,n07749582/ILSVRC2012_val_00045149.JPEG,lemon,951,pomegranate,957,True
13158,n07753275/ILSVRC2012_val_00009015.JPEG,pineapple,953,pomegranate,957,True
13169,n07753275/ILSVRC2012_val_00016984.JPEG,pineapple,953,pomegranate,957,True
12955,n07745940/ILSVRC2012_val_00002412.JPEG,strawberry,949,pomegranate,957,True
1969,n01797886/ILSVRC2012_val_00022992.JPEG,ruffed grouse,82,prairie chicken,83,True
1928,n01796340/ILSVRC2012_val_00027946.JPEG,ptarmigan,81,prairie chicken,83,True
1882,n01795545/ILSVRC2012_val_00028600.JPEG,black grouse,80,prairie chicken,83,True
1937,n01796340/ILSVRC2012_val_00035916.JPEG,ptarmigan,81,prairie chicken,83,True
1885,n01795545/ILSVRC2012_val_00030713.JPEG,black grouse,80,ptarmigan,81,True
1993,n01797886/ILSVRC2012_val_00041375.JPEG,ruffed grouse,82,ptarmigan,81,True
1974,n01797886/ILSVRC2012_val_00028119.JPEG,ruffed grouse,82,ptarmigan,81,True
1965,n01797886/ILSVRC2012_val_00021954.JPEG,ruffed grouse,82,ptarmigan,81,True
10719,n03958227/ILSVRC2012_val_00020845.JPEG,plastic bag,728,purse,748,True
7850,n02769748/ILSVRC2012_val_00000459.JPEG,backpack,414,purse,748,True
7852,n02769748/ILSVRC2012_val_00002183.JPEG,backpack,414,purse,748,True
10743,n03958227/ILSVRC2012_val_00042645.JPEG,plastic bag,728,purse,748,True
6889,n02423022/ILSVRC2012_val_00036577.JPEG,gazelle,353,ram,348,True
6615,n02410509/ILSVRC2012_val_00020346.JPEG,bison,347,ram,348,True
6723,n02415577/ILSVRC2012_val_00021149.JPEG,bighorn,349,ram,348,True
6633,n02410509/ILSVRC2012_val_00039117.JPEG,bison,347,ram,348,True
5177,n02120505/ILSVRC2012_val_00029855.JPEG,grey fox,280,red fox,277,True
4744,n02114367/ILSVRC2012_val_00044765.JPEG,timber wolf,269,red fox,277,True
4866,n02114855/ILSVRC2012_val_00023411.JPEG,coyote,272,red fox,277,True
4792,n02114548/ILSVRC2012_val_00042098.JPEG,white wolf,270,red fox,277,True
4956,n02116738/ILSVRC2012_val_00004282.JPEG,African hunting dog,275,red wolf,271,True
4754,n02114548/ILSVRC2012_val_00002063.JPEG,white wolf,270,red wolf,271,True
5015,n02117135/ILSVRC2012_val_00020325.JPEG,hyena,276,red wolf,271,True
4771,n02114548/ILSVRC2012_val_00018188.JPEG,white wolf,270,red wolf,271,True
6122,n02276258/ILSVRC2012_val_00025122.JPEG,admiral,321,ringlet,322,True
6337,n02281406/ILSVRC2012_val_00041173.JPEG,sulphur butterfly,325,ringlet,322,True
6111,n02276258/ILSVRC2012_val_00011772.JPEG,admiral,321,ringlet,322,True
6258,n02280649/ILSVRC2012_val_00011589.JPEG,cabbage butterfly,324,ringlet,322,True
2325,n01981276/ILSVRC2012_val_00018750.JPEG,king crab,121,rock crab,119,True
2423,n01985128/ILSVRC2012_val_00021094.JPEG,crayfish,124,rock crab,119,True
2356,n01983481/ILSVRC2012_val_00006179.JPEG,American lobster,122,rock crab,119,True
2335,n01981276/ILSVRC2012_val_00026843.JPEG,king crab,121,rock crab,119,True
1371,n01748264/ILSVRC2012_val_00022408.JPEG,Indian cobra,63,rock python,62,True
1257,n01742172/ILSVRC2012_val_00008849.JPEG,boa constrictor,61,rock python,62,True
1522,n01755581/ILSVRC2012_val_00025467.JPEG,diamondback,67,rock python,62,True
1440,n01749939/ILSVRC2012_val_00043850.JPEG,green mamba,64,rock python,62,True
1853,n01795545/ILSVRC2012_val_00001136.JPEG,black grouse,80,ruffed grouse,82,True
1858,n01795545/ILSVRC2012_val_00003122.JPEG,black grouse,80,ruffed grouse,82,True
1900,n01796340/ILSVRC2012_val_00000860.JPEG,ptarmigan,81,ruffed grouse,82,True
2032,n01798484/ILSVRC2012_val_00040261.JPEG,prairie chicken,83,ruffed grouse,82,True
11277,n04254680/ILSVRC2012_val_00030118.JPEG,soccer ball,805,rugby ball,768,True
11282,n04254680/ILSVRC2012_val_00033315.JPEG,soccer ball,805,rugby ball,768,True
9608,n03445777/ILSVRC2012_val_00011431.JPEG,golf ball,574,rugby ball,768,True
10629,n03942813/ILSVRC2012_val_00035706.JPEG,ping-pong ball,722,rugby ball,768,True
9432,n03372029/ILSVRC2012_val_00028005.JPEG,flute,558,sax,776,True
11924,n04487394/ILSVRC2012_val_00025175.JPEG,trombone,875,sax,776,True
9515,n03394916/ILSVRC2012_val_00013113.JPEG,French horn,566,sax,776,True
8048,n02804610/ILSVRC2012_val_00048210.JPEG,bassoon,432,sax,776,True
11787,n04467665/ILSVRC2012_val_00034167.JPEG,trailer truck,867,school bus,779,True
10830,n03977966/ILSVRC2012_val_00027383.JPEG,police van,734,school bus,779,True
9583,n03417042/ILSVRC2012_val_00034001.JPEG,garbage truck,569,school bus,779,True
9380,n03345487/ILSVRC2012_val_00031405.JPEG,fire engine,555,school bus,779,True
11852,n04483307/ILSVRC2012_val_00005196.JPEG,trimaran,871,schooner,780,True
11851,n04483307/ILSVRC2012_val_00002094.JPEG,trimaran,871,schooner,780,True
8426,n02981792/ILSVRC2012_val_00028215.JPEG,catamaran,484,schooner,780,True
8414,n02981792/ILSVRC2012_val_00013181.JPEG,catamaran,484,schooner,780,True
1789,n01774750/ILSVRC2012_val_00041311.JPEG,tarantula,76,scorpion,71,True
1740,n01774384/ILSVRC2012_val_00040995.JPEG,black widow,75,scorpion,71,True
1848,n01775062/ILSVRC2012_val_00048649.JPEG,wolf spider,77,scorpion,71,True
1847,n01775062/ILSVRC2012_val_00046017.JPEG,wolf spider,77,scorpion,71,True
9776,n03481172/ILSVRC2012_val_00025789.JPEG,hammer,587,screwdriver,784,True
10787,n03970156/ILSVRC2012_val_00035780.JPEG,plunger,731,screwdriver,784,True
10651,n03954731/ILSVRC2012_val_00000645.JPEG,plane,726,screwdriver,784,True
11182,n04208210/ILSVRC2012_val_00035208.JPEG,shovel,792,screwdriver,784,True
3070,n02066245/ILSVRC2012_val_00017716.JPEG,grey whale,147,sea lion,150,True
3142,n02071294/ILSVRC2012_val_00042590.JPEG,killer whale,148,sea lion,150,True
3101,n02071294/ILSVRC2012_val_00002166.JPEG,killer whale,148,sea lion,150,True
3192,n02074367/ILSVRC2012_val_00039158.JPEG,dugong,149,sea lion,150,True
9764,n03481172/ILSVRC2012_val_00015962.JPEG,hammer,587,shovel,792,True
10754,n03970156/ILSVRC2012_val_00006905.JPEG,plunger,731,shovel,792,True
9762,n03481172/ILSVRC2012_val_00015583.JPEG,hammer,587,shovel,792,True
10695,n03954731/ILSVRC2012_val_00044017.JPEG,plane,726,shovel,792,True
8062,n02807133/ILSVRC2012_val_00011741.JPEG,bathing cap,433,shower cap,793,True
8207,n02869837/ILSVRC2012_val_00009041.JPEG,bonnet,452,shower cap,793,True
11317,n04259630/ILSVRC2012_val_00018053.JPEG,sombrero,808,shower cap,793,True
8092,n02807133/ILSVRC2012_val_00043987.JPEG,bathing cap,433,shower cap,793,True
1304,n01744401/ILSVRC2012_val_00002899.JPEG,rock python,62,sidewinder,68,True
1267,n01742172/ILSVRC2012_val_00015643.JPEG,boa constrictor,61,sidewinder,68,True
1366,n01748264/ILSVRC2012_val_00017753.JPEG,Indian cobra,63,sidewinder,68,True
1184,n01729977/ILSVRC2012_val_00029827.JPEG,green snake,55,sidewinder,68,True
5612,n02132136/ILSVRC2012_val_00016512.JPEG,brown bear,294,sloth bear,297,True
5661,n02133161/ILSVRC2012_val_00014029.JPEG,American black bear,295,sloth bear,297,True
5644,n02132136/ILSVRC2012_val_00048883.JPEG,brown bear,294,sloth bear,297,True
5650,n02133161/ILSVRC2012_val_00000592.JPEG,American black bear,295,sloth bear,297,True
5515,n02129604/ILSVRC2012_val_00018437.JPEG,tiger,292,snow leopard,289,True
5275,n02123394/ILSVRC2012_val_00016194.JPEG,Persian cat,283,snow leopard,289,True
5490,n02129165/ILSVRC2012_val_00040607.JPEG,lion,291,snow leopard,289,True
5257,n02123394/ILSVRC2012_val_00002967.JPEG,Persian cat,283,snow leopard,289,True
11687,n04409515/ILSVRC2012_val_00034028.JPEG,tennis ball,852,soccer ball,805,True
10645,n03942813/ILSVRC2012_val_00046563.JPEG,ping-pong ball,722,soccer ball,805,True
10639,n03942813/ILSVRC2012_val_00041504.JPEG,ping-pong ball,722,soccer ball,805,True
11685,n04409515/ILSVRC2012_val_00033602.JPEG,tennis ball,852,soccer ball,805,True
11207,n04209133/ILSVRC2012_val_00006090.JPEG,shower cap,793,sombrero,808,True
9470,n03379051/ILSVRC2012_val_00020866.JPEG,football helmet,560,sombrero,808,True
8928,n03124170/ILSVRC2012_val_00024382.JPEG,cowboy hat,515,sombrero,808,True
8915,n03124170/ILSVRC2012_val_00010957.JPEG,cowboy hat,515,sombrero,808,True
6461,n02391049/ILSVRC2012_val_00012498.JPEG,zebra,340,sorrel,339,True
6483,n02391049/ILSVRC2012_val_00033660.JPEG,zebra,340,sorrel,339,True
6474,n02391049/ILSVRC2012_val_00026458.JPEG,zebra,340,sorrel,339,True
6496,n02391049/ILSVRC2012_val_00043935.JPEG,zebra,340,sorrel,339,True
12538,n07715103/ILSVRC2012_val_00038343.JPEG,cauliflower,938,spaghetti squash,940,True
12704,n07718472/ILSVRC2012_val_00005593.JPEG,cucumber,943,spaghetti squash,940,True
12530,n07715103/ILSVRC2012_val_00032107.JPEG,cauliflower,938,spaghetti squash,940,True
12856,n07730033/ILSVRC2012_val_00003961.JPEG,cardoon,946,spaghetti squash,940,True
9698,n03447447/ILSVRC2012_val_00048806.JPEG,gondola,576,speedboat,814,True
10047,n03662601/ILSVRC2012_val_00047650.JPEG,lifeboat,625,speedboat,814,True
10005,n03662601/ILSVRC2012_val_00004483.JPEG,lifeboat,625,speedboat,814,True
8320,n02951358/ILSVRC2012_val_00023574.JPEG,canoe,472,speedboat,814,True
7098,n02484975/ILSVRC2012_val_00046645.JPEG,guenon,370,spider monkey,381,True
7178,n02487347/ILSVRC2012_val_00029789.JPEG,macaque,373,spider monkey,381,True
7336,n02494079/ILSVRC2012_val_00034293.JPEG,squirrel monkey,382,spider monkey,381,True
7124,n02486410/ILSVRC2012_val_00021331.JPEG,baboon,372,spider monkey,381,True
2873,n02037110/ILSVRC2012_val_00025410.JPEG,oystercatcher,143,spoonbill,129,True
2883,n02037110/ILSVRC2012_val_00031760.JPEG,oystercatcher,143,spoonbill,129,True
2569,n02002724/ILSVRC2012_val_00018159.JPEG,black stork,128,spoonbill,129,True
2708,n02009229/ILSVRC2012_val_00010673.JPEG,little blue heron,131,spoonbill,129,True
7778,n02701002/ILSVRC2012_val_00025469.JPEG,ambulance,407,sports car,817,True
10069,n03670208/ILSVRC2012_val_00016945.JPEG,limousine,627,sports car,817,True
9902,n03594945/ILSVRC2012_val_00004439.JPEG,jeep,609,sports car,817,True
9937,n03594945/ILSVRC2012_val_00029244.JPEG,jeep,609,sports car,817,True
670,n01630670/ILSVRC2012_val_00016422.JPEG,common newt,26,spotted salamander,28,True
869,n01641577/ILSVRC2012_val_00018512.JPEG,bullfrog,30,spotted salamander,28,True
660,n01630670/ILSVRC2012_val_00007288.JPEG,common newt,26,spotted salamander,28,True
852,n01641577/ILSVRC2012_val_00004613.JPEG,bullfrog,30,spotted salamander,28,True
7056,n02484975/ILSVRC2012_val_00002543.JPEG,guenon,370,squirrel monkey,382,True
7295,n02493793/ILSVRC2012_val_00046117.JPEG,spider monkey,381,squirrel monkey,382,True
7152,n02487347/ILSVRC2012_val_00003000.JPEG,macaque,373,squirrel monkey,382,True
7100,n02486410/ILSVRC2012_val_00000486.JPEG,baboon,372,squirrel monkey,382,True
3952,n02094433/ILSVRC2012_val_00001597.JPEG,Yorkshire terrier,187,standard schnauzer,198,True
3887,n02093754/ILSVRC2012_val_00038167.JPEG,Border terrier,182,standard schnauzer,198,True
3817,n02093428/ILSVRC2012_val_00019276.JPEG,American Staffordshire terrier,180,standard schnauzer,198,True
3891,n02093754/ILSVRC2012_val_00043199.JPEG,Border terrier,182,standard schnauzer,198,True
9273,n03272562/ILSVRC2012_val_00023716.JPEG,electric locomotive,547,steam locomotive,820,True
9288,n03272562/ILSVRC2012_val_00039148.JPEG,electric locomotive,547,steam locomotive,820,True
9297,n03272562/ILSVRC2012_val_00046707.JPEG,electric locomotive,547,steam locomotive,820,True
9292,n03272562/ILSVRC2012_val_00043187.JPEG,electric locomotive,547,steam locomotive,820,True
10126,n03720891/ILSVRC2012_val_00025932.JPEG,maraca,641,steel drum,822,True
9173,n03249569/ILSVRC2012_val_00016663.JPEG,drum,541,steel drum,822,True
10163,n03721384/ILSVRC2012_val_00019690.JPEG,marimba,642,steel drum,822,True
8569,n03017168/ILSVRC2012_val_00026289.JPEG,chime,494,steel drum,822,True
13609,n13054560/ILSVRC2012_val_00011333.JPEG,bolete,997,stinkhorn,994,True
13441,n13037406/ILSVRC2012_val_00042738.JPEG,gyromitra,993,stinkhorn,994,True
13509,n13044778/ILSVRC2012_val_00012826.JPEG,earthstar,995,stinkhorn,994,True
13357,n12985857/ILSVRC2012_val_00006796.JPEG,coral fungus,991,stinkhorn,994,True
7995,n02794156/ILSVRC2012_val_00045889.JPEG,barometer,426,stopwatch,826,True
9135,n03197337/ILSVRC2012_val_00039361.JPEG,digital watch,531,stopwatch,826,True
7815,n02708093/ILSVRC2012_val_00015108.JPEG,analog clock,409,stopwatch,826,True
10504,n03841143/ILSVRC2012_val_00003637.JPEG,odometer,685,stopwatch,826,True
13146,n07753113/ILSVRC2012_val_00042141.JPEG,fig,952,strawberry,949,True
13047,n07747607/ILSVRC2012_val_00046347.JPEG,orange,950,strawberry,949,True
13339,n07768694/ILSVRC2012_val_00031912.JPEG,pomegranate,957,strawberry,949,True
13131,n07753113/ILSVRC2012_val_00032536.JPEG,fig,952,strawberry,949,True
7687,n02643566/ILSVRC2012_val_00032375.JPEG,lionfish,396,sturgeon,394,True
7683,n02643566/ILSVRC2012_val_00030309.JPEG,lionfish,396,sturgeon,394,True
44,n01440764/ILSVRC2012_val_00045866.JPEG,tench,0,sturgeon,394,True
48,n01440764/ILSVRC2012_val_00048204.JPEG,tench,0,sturgeon,394,True
6224,n02279972/ILSVRC2012_val_00023084.JPEG,monarch,323,sulphur butterfly,325,True
6176,n02277742/ILSVRC2012_val_00029047.JPEG,ringlet,322,sulphur butterfly,325,True
6351,n02281787/ILSVRC2012_val_00002787.JPEG,lycaenid,326,sulphur butterfly,325,True
6110,n02276258/ILSVRC2012_val_00010777.JPEG,admiral,321,sulphur butterfly,325,True
5522,n02129604/ILSVRC2012_val_00029267.JPEG,tiger,292,tabby,281,True
5449,n02128925/ILSVRC2012_val_00049347.JPEG,jaguar,290,tabby,281,True
5496,n02129165/ILSVRC2012_val_00047193.JPEG,lion,291,tabby,281,True
5299,n02123394/ILSVRC2012_val_00049996.JPEG,Persian cat,283,tabby,281,True
1628,n01770393/ILSVRC2012_val_00029177.JPEG,scorpion,71,tarantula,76,True
1609,n01770393/ILSVRC2012_val_00012429.JPEG,scorpion,71,tarantula,76,True
1711,n01774384/ILSVRC2012_val_00017294.JPEG,black widow,75,tarantula,76,True
1716,n01774384/ILSVRC2012_val_00022205.JPEG,black widow,75,tarantula,76,True
12199,n04557648/ILSVRC2012_val_00049929.JPEG,water bottle,898,teapot,849,True
8688,n03063599/ILSVRC2012_val_00035758.JPEG,coffee mug,504,teapot,849,True
12178,n04557648/ILSVRC2012_val_00027424.JPEG,water bottle,898,teapot,849,True
12169,n04557648/ILSVRC2012_val_00020948.JPEG,water bottle,898,teapot,849,True
7665,n02643566/ILSVRC2012_val_00011576.JPEG,lionfish,396,tench,0,True
7471,n02526121/ILSVRC2012_val_00017924.JPEG,eel,390,tench,0,True
71,n01443537/ILSVRC2012_val_00018075.JPEG,goldfish,1,tench,0,True
7583,n02640242/ILSVRC2012_val_00032979.JPEG,sturgeon,394,tench,0,True
11279,n04254680/ILSVRC2012_val_00032634.JPEG,soccer ball,805,tennis ball,852,True
10611,n03942813/ILSVRC2012_val_00016861.JPEG,ping-pong ball,722,tennis ball,852,True
9634,n03445777/ILSVRC2012_val_00036171.JPEG,golf ball,574,tennis ball,852,True
10627,n03942813/ILSVRC2012_val_00033381.JPEG,ping-pong ball,722,tennis ball,852,True
1066,n01669191/ILSVRC2012_val_00010386.JPEG,box turtle,37,terrapin,36,True
1062,n01669191/ILSVRC2012_val_00004834.JPEG,box turtle,37,terrapin,36,True
1094,n01669191/ILSVRC2012_val_00043444.JPEG,box turtle,37,terrapin,36,True
1099,n01669191/ILSVRC2012_val_00049782.JPEG,box turtle,37,terrapin,36,True
1370,n01748264/ILSVRC2012_val_00021680.JPEG,Indian cobra,63,thunder snake,52,True
1492,n01753488/ILSVRC2012_val_00045212.JPEG,horned viper,66,thunder snake,52,True
1467,n01753488/ILSVRC2012_val_00027790.JPEG,horned viper,66,thunder snake,52,True
1448,n01749939/ILSVRC2012_val_00049182.JPEG,green mamba,64,thunder snake,52,True
5289,n02123394/ILSVRC2012_val_00032910.JPEG,Persian cat,283,tiger,292,True
5365,n02128757/ILSVRC2012_val_00010472.JPEG,snow leopard,289,tiger,292,True
5334,n02128385/ILSVRC2012_val_00036533.JPEG,leopard,288,tiger,292,True
5440,n02128925/ILSVRC2012_val_00040788.JPEG,jaguar,290,tiger,292,True
5968,n02168699/ILSVRC2012_val_00018022.JPEG,long-horned beetle,303,tiger beetle,300,True
6096,n02177972/ILSVRC2012_val_00044574.JPEG,weevil,307,tiger beetle,300,True
5887,n02165456/ILSVRC2012_val_00035497.JPEG,ladybug,301,tiger beetle,300,True
6043,n02169497/ILSVRC2012_val_00047115.JPEG,leaf beetle,304,tiger beetle,300,True
243,n01494475/ILSVRC2012_val_00045133.JPEG,hammerhead,4,tiger shark,3,True
128,n01484850/ILSVRC2012_val_00031808.JPEG,great white shark,2,tiger shark,3,True
213,n01494475/ILSVRC2012_val_00016259.JPEG,hammerhead,4,tiger shark,3,True
102,n01484850/ILSVRC2012_val_00004311.JPEG,great white shark,2,tiger shark,3,True
4910,n02115641/ILSVRC2012_val_00010040.JPEG,dingo,273,timber wolf,269,True
5192,n02120505/ILSVRC2012_val_00043662.JPEG,grey fox,280,timber wolf,269,True
5115,n02120079/ILSVRC2012_val_00019222.JPEG,Arctic fox,279,timber wolf,269,True
4997,n02116738/ILSVRC2012_val_00048385.JPEG,African hunting dog,275,timber wolf,269,True
9390,n03345487/ILSVRC2012_val_00043256.JPEG,fire engine,555,tow truck,864,True
11011,n04146614/ILSVRC2012_val_00010401.JPEG,school bus,779,tow truck,864,True
10836,n03977966/ILSVRC2012_val_00033923.JPEG,police van,734,tow truck,864,True
11789,n04467665/ILSVRC2012_val_00038360.JPEG,trailer truck,867,tow truck,864,True
3324,n02085782/ILSVRC2012_val_00025098.JPEG,Japanese spaniel,152,toy terrier,158,True
3365,n02086240/ILSVRC2012_val_00011754.JPEG,Shih-Tzu,155,toy terrier,158,True
3278,n02085620/ILSVRC2012_val_00029289.JPEG,Chihuahua,151,toy terrier,158,True
3340,n02085782/ILSVRC2012_val_00037960.JPEG,Japanese spaniel,152,toy terrier,158,True
10586,n03930630/ILSVRC2012_val_00036504.JPEG,pickup,717,trailer truck,867,True
9590,n03417042/ILSVRC2012_val_00039069.JPEG,garbage truck,569,trailer truck,867,True
11710,n04461696/ILSVRC2012_val_00016332.JPEG,tow truck,864,trailer truck,867,True
11727,n04461696/ILSVRC2012_val_00028462.JPEG,tow truck,864,trailer truck,867,True
717,n01631663/ILSVRC2012_val_00012441.JPEG,eft,27,tree frog,31,True
610,n01629819/ILSVRC2012_val_00009938.JPEG,European fire salamander,25,tree frog,31,True
771,n01632458/ILSVRC2012_val_00023080.JPEG,spotted salamander,28,tree frog,31,True
763,n01632458/ILSVRC2012_val_00015091.JPEG,spotted salamander,28,tree frog,31,True
10342,n03785016/ILSVRC2012_val_00044139.JPEG,moped,665,tricycle,870,True
10373,n03791053/ILSVRC2012_val_00022401.JPEG,motor scooter,670,tricycle,870,True
10321,n03785016/ILSVRC2012_val_00015839.JPEG,moped,665,tricycle,870,True
10418,n03792782/ILSVRC2012_val_00019513.JPEG,mountain bike,671,tricycle,870,True
11099,n04147183/ILSVRC2012_val_00049923.JPEG,schooner,780,trimaran,871,True
8410,n02981792/ILSVRC2012_val_00010769.JPEG,catamaran,484,trimaran,871,True
11095,n04147183/ILSVRC2012_val_00047791.JPEG,schooner,780,trimaran,871,True
8433,n02981792/ILSVRC2012_val_00034585.JPEG,catamaran,484,trimaran,871,True
8010,n02804610/ILSVRC2012_val_00011274.JPEG,bassoon,432,trombone,875,True
8019,n02804610/ILSVRC2012_val_00018806.JPEG,bassoon,432,trombone,875,True
10483,n03838899/ILSVRC2012_val_00033457.JPEG,oboe,683,trombone,875,True
10960,n04141076/ILSVRC2012_val_00011804.JPEG,sax,776,trombone,875,True
11819,n04482393/ILSVRC2012_val_00016915.JPEG,tricycle,870,unicycle,880,True
10331,n03785016/ILSVRC2012_val_00031789.JPEG,moped,665,unicycle,880,True
10433,n03792782/ILSVRC2012_val_00036678.JPEG,mountain bike,671,unicycle,880,True
10405,n03792782/ILSVRC2012_val_00005330.JPEG,mountain bike,671,unicycle,880,True
11634,n04398044/ILSVRC2012_val_00037105.JPEG,teapot,849,vase,883,True
11610,n04398044/ILSVRC2012_val_00014757.JPEG,teapot,849,vase,883,True
11604,n04398044/ILSVRC2012_val_00006085.JPEG,teapot,849,vase,883,True
12235,n04560804/ILSVRC2012_val_00032981.JPEG,water jug,899,vase,883,True
8495,n02992211/ILSVRC2012_val_00042863.JPEG,cello,486,violin,889,True
8497,n02992211/ILSVRC2012_val_00045757.JPEG,cello,486,violin,889,True
8483,n02992211/ILSVRC2012_val_00034445.JPEG,cello,486,violin,889,True
9221,n03272010/ILSVRC2012_val_00014896.JPEG,electric guitar,546,violin,889,True
7998,n02794156/ILSVRC2012_val_00048149.JPEG,barometer,426,wall clock,892,True
11590,n04328186/ILSVRC2012_val_00043606.JPEG,stopwatch,826,wall clock,892,True
9114,n03197337/ILSVRC2012_val_00012383.JPEG,digital watch,531,wall clock,892,True
10538,n03841143/ILSVRC2012_val_00038367.JPEG,odometer,685,wall clock,892,True
8707,n03063689/ILSVRC2012_val_00012391.JPEG,coffeepot,505,water bottle,898,True
12225,n04560804/ILSVRC2012_val_00020857.JPEG,water jug,899,water bottle,898,True
8600,n03062245/ILSVRC2012_val_00000344.JPEG,cocktail shaker,503,water bottle,898,True
8717,n03063689/ILSVRC2012_val_00022585.JPEG,coffeepot,505,water bottle,898,True
6621,n02410509/ILSVRC2012_val_00028496.JPEG,bison,347,water buffalo,346,True
6766,n02417914/ILSVRC2012_val_00016192.JPEG,ibex,350,water buffalo,346,True
6761,n02417914/ILSVRC2012_val_00011631.JPEG,ibex,350,water buffalo,346,True
6605,n02410509/ILSVRC2012_val_00008629.JPEG,bison,347,water buffalo,346,True
10207,n03733805/ILSVRC2012_val_00007887.JPEG,measuring cup,647,water jug,899,True
8641,n03062245/ILSVRC2012_val_00042306.JPEG,cocktail shaker,503,water jug,899,True
8160,n02823428/ILSVRC2012_val_00009225.JPEG,beer bottle,440,water jug,899,True
10223,n03733805/ILSVRC2012_val_00027209.JPEG,measuring cup,647,water jug,899,True
5877,n02165456/ILSVRC2012_val_00027954.JPEG,ladybug,301,weevil,307,True
6041,n02169497/ILSVRC2012_val_00043134.JPEG,leaf beetle,304,weevil,307,True
5800,n02165105/ILSVRC2012_val_00000361.JPEG,tiger beetle,300,weevil,307,True
6002,n02169497/ILSVRC2012_val_00001776.JPEG,leaf beetle,304,weevil,307,True
4853,n02114855/ILSVRC2012_val_00004178.JPEG,coyote,272,white wolf,270,True
4919,n02115641/ILSVRC2012_val_00019728.JPEG,dingo,273,white wolf,270,True
4995,n02116738/ILSVRC2012_val_00046470.JPEG,African hunting dog,275,white wolf,270,True
5118,n02120079/ILSVRC2012_val_00020481.JPEG,Arctic fox,279,white wolf,270,True
11646,n04398044/ILSVRC2012_val_00046719.JPEG,teapot,849,wine bottle,907,True
12027,n04522168/ILSVRC2012_val_00031872.JPEG,vase,883,wine bottle,907,True
8649,n03062245/ILSVRC2012_val_00048215.JPEG,cocktail shaker,503,wine bottle,907,True
8639,n03062245/ILSVRC2012_val_00041455.JPEG,cocktail shaker,503,wine bottle,907,True
3869,n02093754/ILSVRC2012_val_00017404.JPEG,Border terrier,182,wire-haired fox terrier,188,True
3944,n02093991/ILSVRC2012_val_00044532.JPEG,Irish terrier,184,wire-haired fox terrier,188,True
3843,n02093428/ILSVRC2012_val_00043556.JPEG,American Staffordshire terrier,180,wire-haired fox terrier,188,True
3902,n02093991/ILSVRC2012_val_00004687.JPEG,Irish terrier,184,wire-haired fox terrier,188,True
1788,n01774750/ILSVRC2012_val_00040775.JPEG,tarantula,76,wolf spider,77,True
1670,n01773797/ILSVRC2012_val_00019030.JPEG,garden spider,74,wolf spider,77,True
1715,n01774384/ILSVRC2012_val_00019765.JPEG,black widow,75,wolf spider,77,True
1630,n01770393/ILSVRC2012_val_00031020.JPEG,scorpion,71,wolf spider,77,True
6448,n02389026/ILSVRC2012_val_00049082.JPEG,sorrel,339,zebra,340,True
6404,n02389026/ILSVRC2012_val_00007267.JPEG,sorrel,339,zebra,340,True
6446,n02389026/ILSVRC2012_val_00047494.JPEG,sorrel,339,zebra,340,True
6426,n02389026/ILSVRC2012_val_00029082.JPEG,sorrel,339,zebra,340,True
12479,n07714990/ILSVRC2012_val_00028304.JPEG,broccoli,937,zucchini,939,True
12789,n07718747/ILSVRC2012_val_00039289.JPEG,artichoke,944,zucchini,939,True
12725,n07718472/ILSVRC2012_val_00025145.JPEG,cucumber,943,zucchini,939,True
12500,n07715103/ILSVRC2012_val_00000332.JPEG,cauliflower,938,zucchini,939,True
